filename,width,height,class,xmin,ymin,xmax,ymax
677.png,1200,800,trash,239,57,596,413
677.png,1200,800,metal,778,86,1242,470
677.png,1200,800,glass,95,400,607,721
677.png,1200,800,plastic,785,441,1227,825
837.png,1200,800,cardboard,0,0,512,384
837.png,1200,800,plastic,686,72,1057,424
837.png,1200,800,paper,22,400,534,784
837.png,1200,800,metal,697,400,1209,784
1097.png,1200,800,glass,200,0,712,384
1097.png,1200,800,plastic,600,0,1029,325
1097.png,1200,800,trash,52,436,554,763
1097.png,1200,800,metal,628,446,1140,830
1123.png,1200,800,metal,71,106,492,419
1123.png,1200,800,paper,600,82,1112,466
1123.png,1200,800,plastic,130,400,642,670
1123.png,1200,800,trash,725,561,1160,827
1459.png,1200,800,cardboard,0,0,512,384
1459.png,1200,800,metal,729,50,1193,434
1459.png,1200,800,trash,175,406,531,622
1459.png,1200,800,glass,679,512,980,747
857.png,1200,800,metal,87,22,468,328
857.png,1200,800,trash,690,0,1186,384
857.png,1200,800,plastic,91,400,591,784
857.png,1200,800,glass,745,510,1257,873
69.png,1200,800,trash,206,69,577,380
69.png,1200,800,plastic,743,23,1195,345
69.png,1200,800,glass,0,400,472,784
69.png,1200,800,paper,632,435,1073,804
721.png,1200,800,glass,195,112,707,496
721.png,1200,800,metal,803,78,1315,462
721.png,1200,800,cardboard,0,400,512,784
721.png,1200,800,plastic,766,450,1179,737
542.png,1200,800,glass,142,152,456,451
542.png,1200,800,plastic,763,147,1095,374
542.png,1200,800,trash,152,456,578,828
542.png,1200,800,metal,607,588,1089,972
586.png,1200,800,metal,121,0,633,384
586.png,1200,800,plastic,683,26,1064,385
586.png,1200,800,cardboard,23,400,535,739
586.png,1200,800,glass,691,444,1118,800
311.png,1200,800,metal,120,122,469,388
311.png,1200,800,plastic,730,60,1100,352
311.png,1200,800,cardboard,0,400,512,784
311.png,1200,800,trash,706,493,1128,836
1104.png,1200,800,paper,0,0,512,384
1104.png,1200,800,trash,653,36,1154,363
1104.png,1200,800,glass,200,400,712,784
1104.png,1200,800,plastic,600,400,1029,725
237.png,1200,800,metal,0,0,313,310
237.png,1200,800,cardboard,600,0,1112,384
237.png,1200,800,paper,0,407,490,756
237.png,1200,800,plastic,706,547,1205,931
186.png,1200,800,paper,27,57,451,441
186.png,1200,800,trash,675,0,1187,384
186.png,1200,800,metal,30,400,515,784
186.png,1200,800,glass,687,455,1199,660
1339.png,1200,800,glass,39,67,460,400
1339.png,1200,800,cardboard,600,0,1112,384
1339.png,1200,800,metal,63,520,502,835
1339.png,1200,800,trash,760,437,1167,725
242.png,1200,800,plastic,40,35,505,345
242.png,1200,800,trash,669,0,1181,384
242.png,1200,800,glass,56,436,524,669
242.png,1200,800,metal,731,583,1145,967
307.png,1200,800,cardboard,0,0,512,384
307.png,1200,800,glass,752,13,1109,386
307.png,1200,800,trash,106,493,528,836
307.png,1200,800,plastic,730,460,1100,752
832.png,1200,800,glass,112,139,494,420
832.png,1200,800,cardboard,600,0,1112,384
832.png,1200,800,trash,179,508,568,806
832.png,1200,800,plastic,686,472,1057,824
1319.png,1200,800,paper,0,0,486,384
1319.png,1200,800,cardboard,600,0,1112,384
1319.png,1200,800,metal,195,528,500,771
1319.png,1200,800,trash,639,400,1115,784
337.png,1200,800,glass,0,115,501,499
337.png,1200,800,plastic,745,31,1141,320
337.png,1200,800,trash,22,400,515,784
337.png,1200,800,cardboard,600,400,1112,784
624.png,1200,800,glass,13,104,506,419
624.png,1200,800,trash,671,72,1177,456
624.png,1200,800,paper,12,400,466,784
624.png,1200,800,plastic,797,492,1205,802
39.png,1200,800,glass,85,132,513,353
39.png,1200,800,trash,645,26,1144,410
39.png,1200,800,plastic,58,453,570,837
39.png,1200,800,paper,642,447,1013,758
148.png,1200,800,plastic,227,0,739,383
148.png,1200,800,paper,627,5,1073,389
148.png,1200,800,trash,155,489,535,766
148.png,1200,800,metal,754,529,1185,913
60.png,1200,800,plastic,1,0,503,384
60.png,1200,800,cardboard,600,0,1112,384
60.png,1200,800,paper,80,400,516,781
60.png,1200,800,trash,746,494,1131,790
108.png,1200,800,plastic,147,49,594,399
108.png,1200,800,metal,729,0,1144,252
108.png,1200,800,glass,30,440,495,778
108.png,1200,800,paper,621,400,1129,673
188.png,1200,800,glass,87,55,599,260
188.png,1200,800,cardboard,600,0,1012,384
188.png,1200,800,plastic,36,481,521,865
188.png,1200,800,paper,627,457,1051,841
116.png,1200,800,trash,0,33,512,417
116.png,1200,800,cardboard,600,0,1112,384
116.png,1200,800,plastic,147,449,594,799
116.png,1200,800,metal,729,400,1144,652
890.png,1200,800,paper,19,0,531,341
890.png,1200,800,metal,705,85,1062,430
890.png,1200,800,cardboard,0,400,512,784
890.png,1200,800,glass,811,400,1235,737
1400.png,1200,800,cardboard,0,0,438,384
1400.png,1200,800,paper,690,114,1127,429
1400.png,1200,800,glass,0,503,512,856
1400.png,1200,800,metal,723,415,1212,790
998.png,1200,800,cardboard,0,0,479,312
998.png,1200,800,plastic,663,77,1144,405
998.png,1200,800,glass,0,400,378,700
998.png,1200,800,paper,634,468,1056,762
1249.png,1200,800,glass,0,0,414,322
1249.png,1200,800,trash,651,86,940,470
1249.png,1200,800,metal,86,415,514,752
1249.png,1200,800,cardboard,600,400,1112,784
1440.png,1200,800,trash,200,55,555,356
1440.png,1200,800,plastic,767,38,1166,422
1440.png,1200,800,cardboard,0,400,512,784
1440.png,1200,800,paper,600,400,1112,784
234.png,1200,800,paper,0,7,490,356
234.png,1200,800,plastic,706,147,1205,531
234.png,1200,800,glass,102,400,492,784
234.png,1200,800,trash,689,421,1044,805
558.png,1200,800,metal,156,70,477,357
558.png,1200,800,paper,600,0,1112,384
558.png,1200,800,plastic,0,475,512,859
558.png,1200,800,glass,786,467,1188,751
1130.png,1200,800,cardboard,0,0,512,384
1130.png,1200,800,metal,633,14,1145,399
1130.png,1200,800,glass,170,466,516,850
1130.png,1200,800,paper,634,476,1093,811
740.png,1200,800,cardboard,142,72,459,339
740.png,1200,800,paper,689,92,1080,431
740.png,1200,800,metal,0,400,399,757
740.png,1200,800,glass,600,400,1112,784
1412.png,1200,800,plastic,218,33,702,339
1412.png,1200,800,metal,824,152,1336,536
1412.png,1200,800,glass,104,503,444,769
1412.png,1200,800,trash,718,431,1195,773
1332.png,1200,800,plastic,135,68,545,452
1332.png,1200,800,metal,600,34,987,393
1332.png,1200,800,cardboard,0,400,512,784
1332.png,1200,800,paper,636,552,1148,936
457.png,1200,800,cardboard,90,65,475,373
457.png,1200,800,plastic,602,140,1053,461
457.png,1200,800,glass,150,400,615,762
457.png,1200,800,trash,716,451,1228,782
991.png,1200,800,glass,0,0,378,300
991.png,1200,800,metal,685,18,1036,314
991.png,1200,800,plastic,62,477,544,805
991.png,1200,800,cardboard,600,400,1079,712
151.png,1200,800,cardboard,0,0,512,384
151.png,1200,800,glass,686,143,1129,437
151.png,1200,800,plastic,45,555,462,839
151.png,1200,800,metal,695,504,1135,888
683.png,1200,800,glass,95,0,607,321
683.png,1200,800,plastic,785,41,1227,425
683.png,1200,800,cardboard,76,400,588,784
683.png,1200,800,paper,600,466,1076,815
431.png,1200,800,cardboard,0,0,512,384
431.png,1200,800,metal,716,86,1228,470
431.png,1200,800,trash,115,400,512,784
431.png,1200,800,plastic,600,400,992,757
618.png,1200,800,glass,13,104,506,419
618.png,1200,800,metal,798,108,1310,492
618.png,1200,800,paper,12,400,466,784
618.png,1200,800,plastic,797,492,1205,802
889.png,1200,800,glass,211,0,635,337
889.png,1200,800,metal,705,85,1062,430
889.png,1200,800,cardboard,0,400,512,784
889.png,1200,800,trash,739,477,1172,763
1364.png,1200,800,trash,149,0,561,297
1364.png,1200,800,metal,769,108,1257,492
1364.png,1200,800,cardboard,0,400,512,784
1364.png,1200,800,paper,630,400,1057,784
96.png,1200,800,paper,117,114,495,418
96.png,1200,800,glass,679,133,1097,408
96.png,1200,800,metal,63,555,575,939
96.png,1200,800,trash,714,455,1135,820
806.png,1200,800,trash,20,73,532,445
806.png,1200,800,plastic,792,107,1145,366
806.png,1200,800,metal,57,400,435,662
806.png,1200,800,cardboard,600,548,1097,932
1004.png,1200,800,metal,84,18,436,314
1004.png,1200,800,cardboard,600,0,1079,312
1004.png,1200,800,trash,188,472,569,721
1004.png,1200,800,paper,634,468,1056,762
137.png,1200,800,glass,48,8,560,270
137.png,1200,800,plastic,827,0,1339,383
137.png,1200,800,metal,154,529,585,913
137.png,1200,800,trash,755,489,1135,766
726.png,1200,800,glass,195,112,707,496
726.png,1200,800,metal,803,78,1315,462
726.png,1200,800,trash,58,421,411,758
726.png,1200,800,paper,600,400,1057,749
970.png,1200,800,glass,139,121,585,429
970.png,1200,800,cardboard,600,0,1112,384
970.png,1200,800,trash,12,400,468,784
970.png,1200,800,paper,600,400,1052,784
115.png,1200,800,glass,30,40,495,378
115.png,1200,800,cardboard,600,0,1112,384
115.png,1200,800,paper,21,400,529,673
115.png,1200,800,trash,600,433,1112,817
928.png,1200,800,metal,115,75,473,400
928.png,1200,800,trash,684,67,1049,390
928.png,1200,800,plastic,208,400,720,587
928.png,1200,800,paper,681,448,1179,795
623.png,1200,800,plastic,196,92,605,402
623.png,1200,800,cardboard,600,105,1112,489
623.png,1200,800,paper,12,400,466,784
623.png,1200,800,glass,614,504,1106,819
1126.png,1200,800,plastic,67,62,413,380
1126.png,1200,800,glass,771,66,1116,450
1126.png,1200,800,metal,33,415,545,799
1126.png,1200,800,cardboard,600,400,1112,784
748.png,1200,800,paper,88,92,480,431
748.png,1200,800,plastic,625,48,1097,402
748.png,1200,800,metal,0,400,399,757
748.png,1200,800,trash,689,400,1081,758
703.png,1200,800,trash,93,32,605,416
703.png,1200,800,metal,706,0,1193,370
703.png,1200,800,paper,100,400,524,784
703.png,1200,800,plastic,600,447,1112,796
1148.png,1200,800,cardboard,0,66,512,450
1148.png,1200,800,plastic,612,0,1124,299
1148.png,1200,800,paper,32,400,503,784
1148.png,1200,800,glass,781,400,1183,729
35.png,1200,800,cardboard,125,42,496,400
35.png,1200,800,paper,642,47,1013,358
35.png,1200,800,glass,85,532,513,753
35.png,1200,800,metal,600,485,1112,869
1345.png,1200,800,paper,0,0,512,384
1345.png,1200,800,glass,640,67,1060,400
1345.png,1200,800,trash,160,437,567,725
1345.png,1200,800,cardboard,600,400,1112,784
923.png,1200,800,cardboard,0,0,512,384
923.png,1200,800,paper,681,48,1179,395
923.png,1200,800,plastic,208,400,720,587
923.png,1200,800,glass,709,460,1119,806
580.png,1200,800,glass,0,0,512,384
580.png,1200,800,paper,600,8,1112,364
580.png,1200,800,trash,175,526,608,887
580.png,1200,800,cardboard,644,450,1109,795
41.png,1200,800,trash,45,26,544,410
41.png,1200,800,cardboard,725,42,1096,400
41.png,1200,800,metal,0,485,512,869
41.png,1200,800,plastic,658,453,1170,837
1335.png,1200,800,plastic,135,68,545,452
1335.png,1200,800,cardboard,600,0,1112,384
1335.png,1200,800,trash,75,485,479,722
1335.png,1200,800,paper,636,552,1148,936
1054.png,1200,800,glass,49,0,525,384
1054.png,1200,800,trash,600,0,1112,362
1054.png,1200,800,metal,36,458,381,762
1054.png,1200,800,cardboard,600,400,1112,784
335.png,1200,800,glass,0,115,501,499
335.png,1200,800,cardboard,600,0,1112,384
335.png,1200,800,paper,0,400,488,775
335.png,1200,800,metal,774,486,1169,787
121.png,1200,800,plastic,33,104,498,380
121.png,1200,800,metal,600,21,1034,405
121.png,1200,800,glass,61,474,526,732
121.png,1200,800,cardboard,600,400,1112,784
846.png,1200,800,paper,73,129,565,513
846.png,1200,800,glass,618,170,1067,554
846.png,1200,800,metal,104,460,493,842
846.png,1200,800,trash,704,444,1107,828
825.png,1200,800,paper,0,0,512,384
825.png,1200,800,trash,600,12,1067,397
825.png,1200,800,plastic,48,428,505,724
825.png,1200,800,cardboard,600,400,1112,784
1478.png,1200,800,paper,0,0,512,384
1478.png,1200,800,plastic,660,29,1144,413
1478.png,1200,800,glass,0,452,474,774
1478.png,1200,800,cardboard,600,400,1057,784
1353.png,1200,800,glass,158,0,556,384
1353.png,1200,800,metal,769,108,1257,492
1353.png,1200,800,plastic,57,400,505,758
1353.png,1200,800,paper,630,400,1057,784
232.png,1200,800,plastic,106,147,605,531
232.png,1200,800,cardboard,600,0,1112,384
232.png,1200,800,trash,89,421,444,805
232.png,1200,800,glass,703,400,1092,784
918.png,1200,800,paper,80,48,579,395
918.png,1200,800,glass,709,60,1119,406
918.png,1200,800,plastic,208,400,720,587
918.png,1200,800,metal,715,475,1073,800
1044.png,1200,800,plastic,0,0,463,384
1044.png,1200,800,paper,641,0,1070,384
1044.png,1200,800,trash,123,481,530,800
1044.png,1200,800,glass,663,400,1097,586
105.png,1200,800,plastic,141,0,586,302
105.png,1200,800,paper,718,114,1095,418
105.png,1200,800,trash,114,455,535,820
105.png,1200,800,cardboard,600,400,1112,784
577.png,1200,800,plastic,0,108,508,411
577.png,1200,800,glass,600,0,1112,384
577.png,1200,800,trash,175,526,608,887
577.png,1200,800,cardboard,644,450,1109,795
222.png,1200,800,plastic,69,41,482,325
222.png,1200,800,metal,626,0,1004,341
222.png,1200,800,cardboard,0,400,512,784
222.png,1200,800,paper,625,400,1055,784
18.png,1200,800,plastic,177,105,576,417
18.png,1200,800,metal,675,106,1187,490
18.png,1200,800,glass,75,473,491,800
18.png,1200,800,paper,627,400,1101,784
1240.png,1200,800,trash,0,0,495,384
1240.png,1200,800,paper,643,0,1155,384
1240.png,1200,800,cardboard,0,400,512,784
1240.png,1200,800,glass,832,576,1222,960
1265.png,1200,800,cardboard,0,0,512,384
1265.png,1200,800,glass,678,86,1190,470
1265.png,1200,800,paper,0,514,512,898
1265.png,1200,800,metal,747,514,1051,785
476.png,1200,800,metal,7,26,519,410
476.png,1200,800,plastic,735,86,1166,361
476.png,1200,800,trash,129,438,480,735
476.png,1200,800,cardboard,600,400,1112,784
961.png,1200,800,cardboard,0,0,512,384
961.png,1200,800,metal,738,72,1169,429
961.png,1200,800,plastic,237,516,638,800
961.png,1200,800,glass,739,521,1185,829
26.png,1200,800,metal,75,106,587,490
26.png,1200,800,trash,709,0,1123,343
26.png,1200,800,cardboard,0,400,512,784
26.png,1200,800,plastic,777,505,1176,817
251.png,1200,800,plastic,40,35,505,345
251.png,1200,800,metal,731,183,1145,567
251.png,1200,800,trash,69,400,581,784
251.png,1200,800,cardboard,600,400,1112,784
867.png,1200,800,metal,87,22,468,328
867.png,1200,800,plastic,691,0,1191,384
867.png,1200,800,cardboard,0,400,512,784
867.png,1200,800,paper,600,400,1112,784
1117.png,1200,800,plastic,130,0,642,270
1117.png,1200,800,trash,725,161,1160,427
1117.png,1200,800,cardboard,0,400,512,784
1117.png,1200,800,glass,768,511,1134,818
376.png,1200,800,plastic,181,22,693,406
376.png,1200,800,glass,761,118,1273,502
376.png,1200,800,cardboard,0,400,428,685
376.png,1200,800,metal,767,482,1108,739
1071.png,1200,800,trash,207,96,575,406
1071.png,1200,800,paper,619,90,1071,474
1071.png,1200,800,metal,151,462,499,726
1071.png,1200,800,glass,791,400,1288,784
912.png,1200,800,cardboard,0,0,512,384
912.png,1200,800,metal,777,0,1129,374
912.png,1200,800,paper,57,437,473,813
912.png,1200,800,plastic,629,400,1061,702
947.png,1200,800,metal,149,21,661,402
947.png,1200,800,glass,600,45,1112,279
947.png,1200,800,plastic,170,491,514,761
947.png,1200,800,trash,776,483,1288,867
716.png,1200,800,metal,119,84,627,468
716.png,1200,800,plastic,780,112,1126,372
716.png,1200,800,cardboard,0,444,512,828
716.png,1200,800,trash,614,429,1070,813
520.png,1200,800,glass,189,136,469,366
520.png,1200,800,cardboard,600,0,1081,384
520.png,1200,800,trash,88,400,561,784
520.png,1200,800,paper,600,430,1047,814
607.png,1200,800,glass,164,26,613,410
607.png,1200,800,cardboard,600,0,1112,384
607.png,1200,800,plastic,227,400,593,660
607.png,1200,800,trash,670,498,1103,797
920.png,1200,800,metal,115,75,473,400
920.png,1200,800,cardboard,600,0,1112,384
920.png,1200,800,glass,109,460,519,806
920.png,1200,800,paper,681,448,1179,795
1333.png,1200,800,metal,0,34,387,393
1333.png,1200,800,paper,636,152,1148,536
1333.png,1200,800,plastic,135,468,545,852
1333.png,1200,800,trash,676,485,1079,722
1151.png,1200,800,metal,0,34,506,418
1151.png,1200,800,trash,703,87,1104,374
1151.png,1200,800,plastic,12,400,524,699
1151.png,1200,800,cardboard,600,466,1112,850
839.png,1200,800,cardboard,0,0,512,384
839.png,1200,800,paper,622,0,1134,384
839.png,1200,800,trash,179,508,568,806
839.png,1200,800,metal,697,400,1209,784
78.png,1200,800,paper,130,125,439,399
78.png,1200,800,plastic,722,87,1126,459
78.png,1200,800,metal,128,569,420,877
78.png,1200,800,glass,652,400,1051,731
555.png,1200,800,cardboard,8,10,516,366
555.png,1200,800,paper,600,50,1029,434
555.png,1200,800,trash,152,456,578,828
555.png,1200,800,plastic,763,547,1095,774
173.png,1200,800,plastic,104,0,612,384
173.png,1200,800,paper,600,0,1109,384
173.png,1200,800,cardboard,15,400,477,784
173.png,1200,800,glass,743,478,1108,770
1441.png,1200,800,plastic,145,55,554,369
1441.png,1200,800,metal,702,0,1065,293
1441.png,1200,800,cardboard,0,400,437,784
1441.png,1200,800,glass,815,456,1136,772
1416.png,1200,800,trash,118,31,595,373
1416.png,1200,800,glass,704,103,1044,369
1416.png,1200,800,metal,224,552,736,936
1416.png,1200,800,paper,600,431,1053,815
1472.png,1200,800,metal,149,119,545,503
1472.png,1200,800,plastic,660,29,1144,413
1472.png,1200,800,glass,0,452,474,774
1472.png,1200,800,trash,693,436,1172,769
1362.png,1200,800,cardboard,0,0,512,384
1362.png,1200,800,metal,769,108,1257,492
1362.png,1200,800,paper,30,400,457,784
1362.png,1200,800,plastic,657,400,1105,758
1015.png,1200,800,paper,6,41,433,374
1015.png,1200,800,cardboard,600,0,1112,384
1015.png,1200,800,trash,122,464,495,791
1015.png,1200,800,glass,632,490,1079,716
287.png,1200,800,trash,55,22,519,367
287.png,1200,800,metal,742,141,1128,525
287.png,1200,800,glass,145,465,657,849
287.png,1200,800,plastic,785,447,1166,831
1241.png,1200,800,trash,0,0,495,384
1241.png,1200,800,metal,745,103,1003,373
1241.png,1200,800,cardboard,0,400,512,784
1241.png,1200,800,plastic,600,400,1057,784
678.png,1200,800,plastic,185,41,627,425
678.png,1200,800,glass,695,0,1207,321
678.png,1200,800,metal,177,486,642,870
678.png,1200,800,paper,600,466,1076,815
271.png,1200,800,metal,0,120,512,504
271.png,1200,800,cardboard,677,38,1023,374
271.png,1200,800,glass,0,481,407,798
271.png,1200,800,plastic,637,460,1100,844
600.png,1200,800,trash,158,71,533,383
600.png,1200,800,plastic,683,26,1064,385
600.png,1200,800,paper,63,400,446,731
600.png,1200,800,cardboard,623,400,1135,739
533.png,1200,800,plastic,169,130,478,386
533.png,1200,800,cardboard,728,18,1209,402
533.png,1200,800,paper,76,457,466,841
533.png,1200,800,glass,769,400,1281,651
74.png,1200,800,metal,141,71,468,367
74.png,1200,800,trash,806,69,1177,380
74.png,1200,800,paper,31,435,473,804
74.png,1200,800,cardboard,600,458,1112,780
986.png,1200,800,cardboard,0,0,512,384
986.png,1200,800,metal,600,51,1112,435
986.png,1200,800,trash,85,438,446,748
986.png,1200,800,plastic,766,468,1267,852
273.png,1200,800,metal,0,120,512,504
273.png,1200,800,plastic,637,60,1100,444
273.png,1200,800,paper,0,400,501,784
273.png,1200,800,glass,600,481,1007,798
1147.png,1200,800,glass,181,0,583,329
1147.png,1200,800,cardboard,600,66,1112,450
1147.png,1200,800,plastic,12,400,524,699
1147.png,1200,800,trash,703,487,1104,774
848.png,1200,800,paper,73,129,565,513
848.png,1200,800,cardboard,600,0,1112,384
848.png,1200,800,plastic,23,400,447,720
848.png,1200,800,glass,618,570,1067,954
731.png,1200,800,trash,58,21,411,358
731.png,1200,800,cardboard,600,0,1112,384
731.png,1200,800,metal,203,478,715,862
731.png,1200,800,plastic,766,450,1179,737
1308.png,1200,800,paper,0,0,486,384
1308.png,1200,800,metal,795,127,1100,371
1308.png,1200,800,glass,0,400,435,766
1308.png,1200,800,plastic,600,400,1112,714
651.png,1200,800,metal,103,94,495,478
651.png,1200,800,trash,744,65,1101,368
651.png,1200,800,glass,146,479,626,863
651.png,1200,800,paper,659,400,1085,753
124.png,1200,800,metal,0,21,434,405
124.png,1200,800,glass,661,74,1126,332
124.png,1200,800,cardboard,0,400,512,784
124.png,1200,800,trash,742,433,1113,767
869.png,1200,800,metal,87,22,468,328
869.png,1200,800,paper,600,0,1112,384
869.png,1200,800,trash,89,400,586,784
869.png,1200,800,cardboard,600,400,1112,784
803.png,1200,800,glass,147,82,606,403
803.png,1200,800,plastic,792,107,1145,366
803.png,1200,800,cardboard,0,548,497,932
803.png,1200,800,paper,600,415,1112,799
441.png,1200,800,metal,157,0,669,384
441.png,1200,800,trash,796,78,1152,381
441.png,1200,800,paper,57,400,550,784
441.png,1200,800,glass,662,515,1120,812
696.png,1200,800,trash,93,32,605,416
696.png,1200,800,metal,706,0,1193,370
696.png,1200,800,glass,7,466,362,804
696.png,1200,800,paper,701,400,1124,784
212.png,1200,800,trash,51,0,507,384
212.png,1200,800,metal,626,0,1004,341
212.png,1200,800,plastic,69,441,482,725
212.png,1200,800,glass,651,400,1163,784
443.png,1200,800,cardboard,0,0,512,384
443.png,1200,800,plastic,712,90,1085,434
443.png,1200,800,paper,57,400,550,784
443.png,1200,800,glass,662,515,1120,812
718.png,1200,800,metal,119,84,627,468
718.png,1200,800,plastic,780,112,1126,372
718.png,1200,800,paper,0,400,471,712
718.png,1200,800,trash,614,429,1070,813
59.png,1200,800,paper,80,0,516,381
59.png,1200,800,metal,662,6,1134,362
59.png,1200,800,trash,145,494,531,790
59.png,1200,800,cardboard,600,400,1112,784
417.png,1200,800,cardboard,0,0,512,384
417.png,1200,800,metal,632,20,1088,404
417.png,1200,800,paper,5,400,444,777
417.png,1200,800,plastic,619,400,1063,708
930.png,1200,800,cardboard,0,0,512,384
930.png,1200,800,trash,684,67,1049,390
930.png,1200,800,paper,80,448,579,795
930.png,1200,800,plastic,808,400,1320,587
281.png,1200,800,metal,0,120,512,504
281.png,1200,800,plastic,637,60,1100,444
281.png,1200,800,trash,0,404,508,788
281.png,1200,800,cardboard,677,438,1023,774
1492.png,1200,800,trash,99,0,557,322
1492.png,1200,800,glass,630,76,1060,356
1492.png,1200,800,cardboard,0,400,512,784
1492.png,1200,800,plastic,709,531,1092,754
640.png,1200,800,paper,0,0,402,384
640.png,1200,800,cardboard,708,50,1052,380
640.png,1200,800,glass,64,495,485,707
640.png,1200,800,trash,618,400,1096,770
561.png,1200,800,metal,156,70,477,357
561.png,1200,800,trash,669,43,1049,420
561.png,1200,800,paper,0,400,512,784
561.png,1200,800,glass,786,467,1188,751
290.png,1200,800,cardboard,82,69,461,360
290.png,1200,800,glass,745,65,1257,449
290.png,1200,800,paper,96,488,426,800
290.png,1200,800,metal,742,541,1128,925
844.png,1200,800,glass,17,170,467,554
844.png,1200,800,trash,704,44,1107,428
844.png,1200,800,metal,104,460,493,842
844.png,1200,800,cardboard,600,400,1112,784
1058.png,1200,800,plastic,111,21,541,354
1058.png,1200,800,cardboard,600,0,1112,384
1058.png,1200,800,paper,52,443,509,795
1058.png,1200,800,glass,649,400,1125,784
295.png,1200,800,glass,145,65,657,449
295.png,1200,800,paper,696,88,1026,400
295.png,1200,800,cardboard,82,469,461,760
295.png,1200,800,trash,656,422,1119,767
910.png,1200,800,paper,57,37,473,413
910.png,1200,800,glass,718,113,1221,497
910.png,1200,800,cardboard,0,400,512,784
910.png,1200,800,trash,642,400,1148,784
698.png,1200,800,glass,7,66,362,404
698.png,1200,800,plastic,600,47,1112,396
698.png,1200,800,paper,100,400,524,784
698.png,1200,800,cardboard,743,510,1083,755
659.png,1200,800,metal,103,94,495,478
659.png,1200,800,cardboard,600,0,1112,384
659.png,1200,800,paper,58,400,485,753
659.png,1200,800,trash,744,465,1101,768
1458.png,1200,800,metal,128,50,593,434
1458.png,1200,800,plastic,758,0,1270,384
1458.png,1200,800,glass,79,512,380,747
1458.png,1200,800,paper,692,436,1202,820
1220.png,1200,800,cardboard,0,0,496,384
1220.png,1200,800,metal,623,86,1135,470
1220.png,1200,800,paper,0,473,451,857
1220.png,1200,800,glass,600,431,1050,815
1087.png,1200,800,plastic,0,0,512,384
1087.png,1200,800,cardboard,617,0,1129,384
1087.png,1200,800,trash,180,463,558,727
1087.png,1200,800,glass,628,455,1140,661
1499.png,1200,800,trash,99,0,557,322
1499.png,1200,800,metal,656,0,1168,384
1499.png,1200,800,cardboard,0,400,512,784
1499.png,1200,800,paper,669,459,1110,779
587.png,1200,800,trash,158,71,533,383
587.png,1200,800,plastic,683,26,1064,385
587.png,1200,800,glass,91,444,518,800
587.png,1200,800,metal,721,400,1233,784
1078.png,1200,800,paper,19,90,471,474
1078.png,1200,800,trash,807,96,1175,406
1078.png,1200,800,plastic,112,401,624,747
1078.png,1200,800,metal,751,462,1099,726
248.png,1200,800,cardboard,0,0,512,384
248.png,1200,800,glass,656,36,1124,269
248.png,1200,800,plastic,40,435,505,745
248.png,1200,800,paper,609,400,1090,750
197.png,1200,800,glass,180,110,692,442
197.png,1200,800,plastic,600,139,1053,523
197.png,1200,800,trash,157,452,576,795
197.png,1200,800,metal,625,431,1137,815
1153.png,1200,800,paper,32,0,503,384
1153.png,1200,800,trash,703,87,1104,374
1153.png,1200,800,plastic,12,400,524,699
1153.png,1200,800,metal,600,434,1106,818
3.png,1200,800,plastic,117,18,553,402
3.png,1200,800,paper,675,4,1050,372
3.png,1200,800,glass,124,425,499,768
3.png,1200,800,metal,713,499,1057,810
1491.png,1200,800,trash,99,0,557,322
1491.png,1200,800,metal,656,0,1168,384
1491.png,1200,800,paper,68,459,510,779
1491.png,1200,800,glass,630,476,1060,756
1032.png,1200,800,plastic,0,79,512,397
1032.png,1200,800,cardboard,600,0,1112,384
1032.png,1200,800,paper,55,410,436,794
1032.png,1200,800,metal,600,495,1112,879
1236.png,1200,800,glass,232,176,622,560
1236.png,1200,800,metal,745,103,1003,373
1236.png,1200,800,trash,0,400,495,784
1236.png,1200,800,paper,643,400,1155,784
424.png,1200,800,glass,117,79,611,460
424.png,1200,800,cardboard,600,0,1112,384
424.png,1200,800,trash,115,400,512,784
424.png,1200,800,metal,716,486,1228,870
521.png,1200,800,metal,0,0,512,384
521.png,1200,800,plastic,733,76,1245,460
521.png,1200,800,cardboard,0,400,481,784
521.png,1200,800,trash,688,400,1161,784
604.png,1200,800,trash,70,98,503,397
604.png,1200,800,cardboard,600,0,1112,384
604.png,1200,800,metal,162,498,575,811
604.png,1200,800,glass,764,426,1213,810
1132.png,1200,800,glass,170,66,516,450
1132.png,1200,800,trash,778,138,1157,522
1132.png,1200,800,cardboard,0,400,512,784
1132.png,1200,800,plastic,667,462,1013,780
411.png,1200,800,trash,167,101,496,398
411.png,1200,800,paper,606,0,1044,377
411.png,1200,800,glass,70,428,582,812
411.png,1200,800,metal,632,420,1088,804
829.png,1200,800,cardboard,0,0,512,384
829.png,1200,800,trash,779,108,1168,406
829.png,1200,800,metal,97,400,609,784
829.png,1200,800,glass,712,539,1094,820
1139.png,1200,800,cardboard,0,0,512,384
1139.png,1200,800,metal,633,14,1145,399
1139.png,1200,800,paper,34,476,493,811
1139.png,1200,800,trash,778,538,1157,922
818.png,1200,800,glass,135,0,520,384
818.png,1200,800,plastic,648,28,1105,324
818.png,1200,800,paper,0,400,512,784
818.png,1200,800,cardboard,600,400,1112,784
359.png,1200,800,paper,79,8,469,366
359.png,1200,800,trash,680,7,1081,336
359.png,1200,800,metal,12,513,491,897
359.png,1200,800,cardboard,600,400,1112,784
